month,borough,day_type,trip_type,route_id,actual_number_of_buses,scheduled_number_of_buses,service_delivered
2015-01,Brooklyn,2,LCL/LTD,B1,246,269,0.914498141
2015-01,Brooklyn,2,LCL/LTD,B100,118,125,0.944
2015-01,Brooklyn,2,LCL/LTD,B103,273,291,0.93814433
2015-01,Brooklyn,2,LCL/LTD,B11,185,197,0.939086294
2015-01,Brooklyn,2,LCL/LTD,B12,306,323,0.947368421
2015-01,Brooklyn,2,LCL/LTD,B13,110,112,0.982142857
2015-01,Brooklyn,2,LCL/LTD,B14,136,156,0.871794872
2015-01,Brooklyn,2,LCL/LTD,B15,288,315,0.914285714
2015-01,Brooklyn,2,LCL/LTD,B16,131,136,0.963235294
2015-01,Brooklyn,2,LCL/LTD,B17,211,262,0.805343511
2015-01,Brooklyn,2,LCL/LTD,B2,129,142,0.908450704
2015-01,Brooklyn,2,LCL/LTD,B20,149,153,0.973856209
2015-01,Brooklyn,2,LCL/LTD,B24,77,91,0.846153846
2015-01,Brooklyn,2,LCL/LTD,B25,207,226,0.915929204
2015-01,Brooklyn,2,LCL/LTD,B26,245,259,0.945945946
2015-01,Brooklyn,2,LCL/LTD,B3,263,282,0.932624113
2015-01,Brooklyn,2,LCL/LTD,B31,112,139,0.805755396
2015-01,Brooklyn,2,LCL/LTD,B32,74,86,0.860465116
2015-01,Brooklyn,2,LCL/LTD,B35,423,514,0.822957198
2015-01,Brooklyn,2,LCL/LTD,B36,187,202,0.925742574
2015-01,Brooklyn,2,LCL/LTD,B37,95,95,1
2015-01,Brooklyn,2,LCL/LTD,B38,345,363,0.950413223
2015-01,Brooklyn,2,LCL/LTD,B4,116,128,0.90625
2015-01,Brooklyn,2,LCL/LTD,B41,533,564,0.945035461
2015-01,Brooklyn,2,LCL/LTD,B43,146,158,0.924050633
2015-01,Brooklyn,2,LCL/LTD,B44,253,273,0.926739927
2015-01,Brooklyn,2,LCL/LTD,B45,156,173,0.901734104
2015-01,Brooklyn,2,LCL/LTD,B46,692,747,0.926372155
2015-01,Brooklyn,2,LCL/LTD,B47,178,192,0.927083333
2015-01,Brooklyn,2,LCL/LTD,B48,117,122,0.959016393
2015-01,Brooklyn,2,LCL/LTD,B49,157,175,0.897142857
2015-01,Brooklyn,2,LCL/LTD,B52,227,237,0.957805907
2015-01,Brooklyn,2,LCL/LTD,B54,180,204,0.882352941
2015-01,Brooklyn,2,LCL/LTD,B57,144,149,0.966442953
2015-01,Brooklyn,2,LCL/LTD,B6,462,484,0.954545455
2015-01,Brooklyn,2,LCL/LTD,B60,154,161,0.956521739
2015-01,Brooklyn,2,LCL/LTD,B61,189,195,0.969230769
2015-01,Brooklyn,2,LCL/LTD,B62,177,195,0.907692308
2015-01,Brooklyn,2,LCL/LTD,B63,179,190,0.942105263
2015-01,Brooklyn,2,LCL/LTD,B64,172,181,0.950276243
2015-01,Brooklyn,2,LCL/LTD,B65,102,122,0.836065574
2015-01,Brooklyn,2,LCL/LTD,B67,96,99,0.96969697
2015-01,Brooklyn,2,LCL/LTD,B68,288,299,0.963210702
2015-01,Brooklyn,2,LCL/LTD,B69,93,89,1.04494382
2015-01,Brooklyn,2,LCL/LTD,B7,119,123,0.967479675
2015-01,Brooklyn,2,LCL/LTD,B70,115,125,0.92
2015-01,Brooklyn,2,LCL/LTD,B74,163,181,0.900552486
2015-01,Brooklyn,2,LCL/LTD,B8,242,254,0.952755906
2015-01,Brooklyn,2,LCL/LTD,B82,261,281,0.928825623
2015-01,Brooklyn,2,LCL/LTD,B83,189,218,0.866972477
2015-01,Brooklyn,2,LCL/LTD,B84,36,43,0.837209302
2015-01,Brooklyn,2,LCL/LTD,B9,235,255,0.921568627
2015-01,Brooklyn,1,SBS,SB44,998,1047,0.953199618
2015-01,Brooklyn,2,SBS,SB44,242,285,0.849122807
2015-01,Manhattan,1,LCL/LTD,M1,920,1084,0.848708487
2015-01,Manhattan,1,LCL/LTD,M10,572,595,0.961344538
2015-01,Manhattan,1,LCL/LTD,M100,609,653,0.932618683
2015-01,Manhattan,1,LCL/LTD,M101,754,849,0.888103651
2015-01,Manhattan,1,LCL/LTD,M102,404,489,0.826175869
2015-01,Manhattan,1,LCL/LTD,M103,405,452,0.896017699
2015-01,Manhattan,1,LCL/LTD,M104,535,597,0.896147404
2015-01,Manhattan,1,LCL/LTD,M106,329,353,0.932011331
2015-01,Manhattan,1,LCL/LTD,M11,525,557,0.942549372
2015-01,Manhattan,1,LCL/LTD,M116,814,852,0.955399061
2015-01,Manhattan,1,LCL/LTD,M12,178,184,0.967391304
2015-01,Manhattan,1,LCL/LTD,M14A,611,643,0.950233281
2015-01,Manhattan,1,LCL/LTD,M14D,1342,1403,0.956521739
2015-01,Manhattan,1,LCL/LTD,M15,591,658,0.898176292
2015-01,Manhattan,1,LCL/LTD,M2,626,702,0.891737892
2015-01,Manhattan,1,LCL/LTD,M20,309,350,0.882857143
2015-01,Manhattan,1,LCL/LTD,M21,305,333,0.915915916
2015-01,Manhattan,1,LCL/LTD,M22,511,536,0.953358209
2015-01,Manhattan,1,LCL/LTD,M23,707,765,0.924183007
2015-01,Manhattan,1,LCL/LTD,M3,492,503,0.978131213
2015-01,Manhattan,1,LCL/LTD,M31,606,643,0.942457232
2015-01,Manhattan,1,LCL/LTD,M4,856,898,0.953229399
2015-01,Manhattan,1,LCL/LTD,M42,604,630,0.958730159
2015-01,Manhattan,1,LCL/LTD,M5,659,777,0.848133848
2015-01,Manhattan,1,LCL/LTD,M50,375,373,1.00536193
2015-01,Manhattan,1,LCL/LTD,M57,583,633,0.921011058
2015-01,Manhattan,1,LCL/LTD,M66,1081,1209,0.894127378
2015-01,Manhattan,1,LCL/LTD,M7,641,690,0.928985507
2015-01,Manhattan,1,LCL/LTD,M72,559,596,0.937919463
2015-01,Manhattan,1,LCL/LTD,M79,973,1061,0.917059378
2015-01,Manhattan,1,LCL/LTD,M8,392,408,0.960784314
2015-01,Manhattan,1,LCL/LTD,M86,1216,1368,0.888888889
2015-01,Manhattan,1,LCL/LTD,M9,501,551,0.909255898
2015-01,Manhattan,1,LCL/LTD,M96,1416,1488,0.951612903
2015-01,Manhattan,1,LCL/LTD,M98,401,436,0.919724771
2015-01,Manhattan,2,LCL/LTD,M1,178,186,0.956989247
2015-01,Manhattan,2,LCL/LTD,M10,184,196,0.93877551
2015-01,Manhattan,2,LCL/LTD,M100,197,210,0.938095238
2015-01,Manhattan,2,LCL/LTD,M101,234,268,0.873134328
2015-01,Manhattan,2,LCL/LTD,M102,192,199,0.964824121
2015-01,Manhattan,2,LCL/LTD,M103,187,213,0.877934272
2015-01,Manhattan,2,LCL/LTD,M104,343,355,0.966197183
2015-01,Manhattan,2,LCL/LTD,M106,70,70,1
2015-01,Manhattan,2,LCL/LTD,M11,180,194,0.927835052
2015-01,Manhattan,2,LCL/LTD,M116,209,216,0.967592593
2015-01,Manhattan,2,LCL/LTD,M12,87,90,0.966666667
2015-01,Manhattan,2,LCL/LTD,M14A,201,211,0.952606635
2015-01,Manhattan,2,LCL/LTD,M14D,323,352,0.917613636
2015-01,Manhattan,2,LCL/LTD,M15,222,254,0.874015748
2015-01,Manhattan,2,LCL/LTD,M2,196,243,0.806584362
2015-01,Manhattan,2,LCL/LTD,M20,142,147,0.965986395
2015-01,Manhattan,2,LCL/LTD,M21,90,92,0.97826087
2015-01,Manhattan,2,LCL/LTD,M22,137,144,0.951388889
2015-01,Manhattan,2,LCL/LTD,M23,189,199,0.949748744
2015-01,Manhattan,2,LCL/LTD,M3,193,212,0.910377358
2015-01,Manhattan,2,LCL/LTD,M31,170,184,0.923913043
2015-01,Manhattan,2,LCL/LTD,M4,231,235,0.982978723
2015-01,Manhattan,2,LCL/LTD,M42,72,76,0.947368421
2015-01,Manhattan,2,LCL/LTD,M5,160,177,0.903954802
2015-01,Manhattan,2,LCL/LTD,M50,94,98,0.959183673
2015-01,Manhattan,2,LCL/LTD,M57,167,178,0.938202247
2015-01,Manhattan,2,LCL/LTD,M66,214,232,0.922413793
2015-01,Manhattan,2,LCL/LTD,M7,248,275,0.901818182
2015-01,Manhattan,2,LCL/LTD,M72,155,159,0.974842767
2015-01,Manhattan,2,LCL/LTD,M79,262,277,0.945848375
2015-01,Manhattan,2,LCL/LTD,M8,83,87,0.954022989
2015-01,Manhattan,2,LCL/LTD,M86,307,342,0.897660819
2015-01,Manhattan,2,LCL/LTD,M9,112,127,0.881889764
2015-01,Manhattan,2,LCL/LTD,M96,280,294,0.952380952
2015-01,Manhattan,2,LCL/LTD,M98,20,21,0.952380952
2015-01,Manhattan,1,SBS,M34,559,587,0.95229983
2015-01,Manhattan,1,SBS,M34A,541,581,0.931153184
2015-01,Manhattan,1,SBS,SBS15,588,651,0.903225806
2015-01,Manhattan,1,SBS,SBS60,619,699,0.885550787
2015-01,Manhattan,2,SBS,M34,111,134,0.828358209
2015-01,Manhattan,2,SBS,M34A,121,135,0.896296296
2015-01,Manhattan,2,SBS,SBS15,50,57,0.877192982
2015-01,Manhattan,2,SBS,SBS60,223,278,0.802158273
2015-01,Queens,1,EXP,QM1,400,418,0.956937799
2015-01,Queens,1,EXP,QM10,311,324,0.959876543
2015-01,Queens,1,EXP,QM11,298,306,0.973856209
2015-01,Queens,1,EXP,QM12,344,361,0.952908587
2015-01,Queens,1,EXP,QM15,549,591,0.92893401
2015-01,Queens,1,EXP,QM17,234,234,1
2015-01,Queens,1,EXP,QM18,140,144,0.972222222
2015-01,Queens,1,EXP,QM2,636,712,0.893258427
2015-01,Queens,1,EXP,QM20,252,270,0.933333333
2015-01,Queens,1,EXP,QM21,171,162,1.055555556
2015-01,Queens,1,EXP,QM24,270,252,1.071428571
2015-01,Queens,1,EXP,QM25,107,108,0.990740741
2015-01,Queens,1,EXP,QM4,337,404,0.834158416
